tracking_id,datetime,windmill_generated_power(kW/h)
WM_8925,1/10/2019 0:53,9.066321611
WM_14667,2/22/2019 1:23,11.1661544
WM_23708,5/19/2019 14:53,5.864555406
WM_1605,11/12/2018 13:23,3.35496989
WM_29704,7/4/2019 8:13,8.518329585
WM_2947,11/25/2018 12:53,7.575871878
WM_11173,1/26/2019 11:53,15.28339937
WM_38451,9/9/2019 5:53,4.473610316
WM_27616,6/19/2019 3:33,4.164349822
WM_20383,4/25/2019 8:43,6.232441947
WM_23387,5/17/2019 8:33,4.09724981
WM_8847,1/9/2019 11:43,7.615819775
WM_17476,3/19/2019 23:23,8.514473074
WM_38900,9/12/2019 13:13,2.17991492
WM_30051,7/6/2019 19:43,5.259788706
WM_40108,9/22/2019 0:53,6.740809735
WM_37983,9/5/2019 23:53,8.209784445
WM_13522,2/13/2019 12:53,9.071299263
WM_29894,7/5/2019 16:33,5.78283875
WM_13226,2/11/2019 9:13,6.244484785
WM_19124,4/5/2019 15:33,2.927184047
WM_24740,5/27/2019 18:03,5.71556405
WM_5617,12/17/2018 3:23,8.626781929
WM_31933,7/20/2019 7:43,4.178162989
WM_11542,1/30/2019 7:43,11.26746423
WM_39458,9/16/2019 18:23,5.880094537
WM_17362,3/19/2019 2:43,3.366947158
WM_7721,1/1/2019 11:13,11.97190559
WM_13444,2/12/2019 23:43,7.284324645
WM_35463,8/17/2019 10:03,4.494964506
WM_25529,6/3/2019 1:43,2.589094306
WM_28324,6/24/2019 9:23,4.822405074
WM_16026,3/6/2019 1:33,9.294979335
WM_21637,5/4/2019 22:33,6.038072106
WM_2544,11/22/2018 14:43,6.130529296
WM_18734,3/30/2019 11:33,2.207505439
WM_33692,8/4/2019 9:03,4.755619755
WM_24685,5/26/2019 14:23,4.014724825
WM_33863,8/5/2019 14:03,8.236346826
WM_4329,12/5/2018 18:43,8.36392715
WM_4318,12/5/2018 16:53,5.306477594
WM_6006,12/19/2018 22:43,10.46007942
WM_5954,12/19/2018 14:03,9.436099395
WM_13861,2/16/2019 2:23,9.505209615
WM_10669,1/22/2019 21:43,8.605439465
WM_17455,3/19/2019 19:23,6.321047189
WM_37037,8/28/2019 9:53,2.717788761
WM_13307,2/11/2019 22:43,3.105483233
WM_18712,3/29/2019 23:23,3.797078789
WM_28506,6/25/2019 16:43,5.050936589
WM_38182,9/7/2019 9:03,2.640916539
WM_20158,4/22/2019 9:43,3.736544825
WM_31292,7/15/2019 17:53,8.79627445
WM_30175,7/7/2019 16:53,3.127616506
WM_19579,4/9/2019 4:03,4.324936209
WM_28814,6/27/2019 22:53,5.502644233
WM_33570,8/3/2019 12:13,5.305999795
WM_9410,1/13/2019 10:33,5.727894574
WM_2554,11/22/2018 16:23,3.208714795
WM_1217,11/9/2018 16:53,3.447214895
WM_31554,7/17/2019 14:43,6.351024815
WM_20501,4/26/2019 4:23,5.216327644
WM_10267,1/19/2019 18:43,13.61063452
WM_36265,8/23/2019 0:03,7.025319705
WM_36032,8/21/2019 9:03,4.1176735
WM_28072,6/22/2019 13:43,4.812484785
WM_35845,8/20/2019 1:53,5.22921988
WM_18496,3/27/2019 13:13,2.0534499
WM_5337,12/15/2018 2:43,7.531268016
WM_6496,12/23/2018 19:13,9.975844275
WM_7206,12/28/2018 20:23,8.949214375
WM_5095,12/11/2018 9:53,8.293614535
WM_6958,12/27/2018 1:43,9.631946668
WM_23218,5/16/2019 4:23,3.351399856
WM_16586,3/11/2019 17:13,5.182331374
WM_28669,6/26/2019 20:43,6.50325488
WM_23487,5/18/2019 1:13,6.228378747
WM_2736,11/23/2018 23:53,1.77397991
WM_15367,2/27/2019 16:03,13.6196344
WM_28447,6/25/2019 6:23,5.712722089
WM_38277,9/8/2019 0:53,7.984715468
WM_16502,3/9/2019 12:13,7.6718
WM_4181,12/4/2018 16:03,9.755799665
WM_10833,1/24/2019 2:43,11.34285925
WM_241,10/30/2018 13:43,9.0472289
WM_10294,1/19/2019 23:13,9.9317243
WM_4463,12/6/2018 19:43,7.511741668
WM_566,11/2/2018 5:13,5.340120895
WM_8092,1/4/2019 1:43,9.901170729
WM_33398,8/2/2019 6:43,4.958973542
WM_23494,5/18/2019 2:23,6.585927628
WM_36084,8/21/2019 17:43,3.31707486
WM_31932,7/20/2019 7:33,4.043624775
WM_37971,9/5/2019 21:53,8.831967921
WM_24460,5/24/2019 23:43,6.349573589
WM_34889,8/12/2019 20:33,7.149357616
WM_24300,5/23/2019 18:03,5.343209825
WM_907,11/7/2018 1:33,4.898584053
WM_4344,12/5/2018 21:13,9.172779375
WM_36880,8/27/2019 7:43,3.156233222
WM_11186,1/26/2019 14:03,14.31365943
WM_35602,8/18/2019 9:13,2.667199884
WM_6801,12/25/2018 22:53,7.731681527
WM_13461,2/13/2019 2:33,7.32576973
WM_36998,8/28/2019 3:23,3.630989268
WM_17745,3/21/2019 20:53,2.254160994
WM_9877,1/16/2019 21:43,8.657799325
WM_4596,12/7/2018 18:43,9.88945946
WM_11305,1/27/2019 11:13,12.85584163
WM_14506,2/20/2019 22:33,7.280816467
WM_5857,12/18/2018 21:53,8.709804647
WM_27028,6/14/2019 21:23,8.29278462
WM_32938,7/29/2019 23:53,7.70532467
WM_13985,2/16/2019 23:53,9.02784432
WM_39849,9/19/2019 11:33,4.438888689
WM_32504,7/26/2019 11:33,6.152399805
WM_26533,6/11/2019 4:43,3.443478747
WM_4141,12/4/2018 9:23,7.831349675
WM_22174,5/8/2019 16:53,5.602489295
WM_32259,7/22/2019 16:13,2.93302489
WM_2169,11/16/2018 14:23,5.186872061
WM_16951,3/14/2019 13:13,4.94909987
WM_18755,3/31/2019 9:33,4.951568688
WM_24816,5/28/2019 7:23,5.319174835
WM_19176,4/6/2019 0:43,5.471264895
WM_6569,12/24/2018 7:53,9.628549239
WM_28076,6/22/2019 14:23,4.282978821
WM_7208,12/28/2018 20:43,7.933329515
WM_21311,5/1/2019 22:03,5.126774815
WM_32761,7/28/2019 17:33,6.130529296
WM_37651,9/3/2019 16:33,2.860844289
WM_9814,1/16/2019 9:43,8.764788868
WM_11164,1/26/2019 10:23,10.76333453
WM_31493,7/17/2019 4:23,6.631405153
WM_26897,6/13/2019 23:23,7.643189745
WM_36846,8/27/2019 2:03,3.009454865
WM_24011,5/21/2019 17:23,6.088027639
WM_29281,7/1/2019 8:03,3.852088656
WM_2124,11/16/2018 6:53,6.685110405
WM_9403,1/13/2019 9:23,5.215584005
WM_20589,4/26/2019 21:33,6.46833469
WM_34307,8/8/2019 17:53,2.317219855
WM_35870,8/20/2019 6:03,5.426973474
WM_6704,12/25/2018 6:43,9.881154325
WM_6625,12/24/2018 17:33,12.25500938
WM_37290,9/1/2019 4:23,5.871733144
WM_9209,1/12/2019 0:43,3.311554391
WM_30815,7/12/2019 9:23,3.304366517
WM_34639,8/11/2019 2:13,6.770409855
WM_15085,2/25/2019 16:13,10.41734947
WM_33919,8/5/2019 23:33,7.739410594
WM_34439,8/9/2019 16:13,4.16637979
WM_14709,2/22/2019 8:23,8.48665956
WM_17885,3/22/2019 23:03,4.5920683
WM_27946,6/21/2019 15:03,6.408427633
WM_10245,1/19/2019 15:03,13.49371468
WM_1829,11/14/2018 4:23,2.20687986
WM_36387,8/23/2019 20:53,6.843729605
WM_16010,3/5/2019 21:33,5.775373505
WM_39571,9/17/2019 13:13,5.302759775
WM_2098,11/16/2018 2:13,7.919544655
WM_12598,2/6/2019 18:53,8.49869953
WM_950,11/7/2018 8:53,3.842333117
WM_12306,2/4/2019 17:43,8.2244644
WM_9176,1/11/2019 19:13,4.609299784
WM_37682,9/3/2019 21:43,8.616982778
WM_31838,7/19/2019 15:23,4.942210911
WM_20373,4/25/2019 7:03,4.1176735
WM_36532,8/24/2019 21:03,6.7532999
WM_29119,6/30/2019 4:13,5.474999856
WM_36126,8/22/2019 0:43,8.02076453
WM_26774,6/12/2019 23:13,6.619682088
WM_38780,9/11/2019 17:13,3.574184835
WM_30616,7/10/2019 23:03,7.600220784
WM_12000,2/2/2019 13:43,13.68933848
WM_18170,3/25/2019 3:53,5.577704865
WM_32660,7/27/2019 13:53,6.588110883
WM_27127,6/15/2019 14:33,4.676257668
WM_8733,1/8/2019 15:43,7.861414605
WM_39514,9/17/2019 3:43,6.336177606
WM_26870,6/13/2019 18:13,3.58740535
WM_16770,3/13/2019 4:13,8.07138958
WM_13900,2/16/2019 9:33,8.469688433
WM_33481,8/2/2019 20:43,8.4440101
WM_33967,8/6/2019 7:53,4.88948485
WM_22192,5/8/2019 19:53,3.99114483
WM_32335,7/23/2019 4:53,7.39512979
WM_29484,7/2/2019 18:43,5.871733144
WM_9644,1/15/2019 3:13,9.225734325
WM_32981,7/30/2019 7:53,6.174241853
WM_20886,4/28/2019 23:03,3.952633139
WM_861,11/6/2018 15:43,4.971489211
WM_17586,3/20/2019 17:43,3.873904855
WM_36137,8/22/2019 2:33,7.426418406
WM_26090,6/7/2019 21:23,7.701359635
WM_9944,1/17/2019 8:53,7.953073242
WM_17703,3/21/2019 13:53,3.046294584
WM_33295,8/1/2019 13:23,2.48103988
WM_28655,6/26/2019 18:23,2.801755428
WM_4004,12/3/2018 10:33,7.26534967
WM_35067,8/14/2019 2:13,8.438560467
WM_30195,7/7/2019 20:23,3.714862989
WM_27358,6/17/2019 6:53,4.622083217
WM_24754,5/27/2019 20:23,6.741799735
WM_32819,7/29/2019 3:23,6.241331081
WM_24161,5/22/2019 18:33,5.08934985
WM_14743,2/22/2019 14:53,9.914969425
WM_38833,9/12/2019 2:03,7.07268968
WM_37926,9/5/2019 14:23,4.52325483
WM_13758,2/15/2019 9:13,8.883249767
WM_25541,6/3/2019 3:53,4.70587981
WM_8342,1/5/2019 20:33,3.80315485
WM_33233,8/1/2019 2:33,9.663004455
WM_1055,11/8/2018 7:13,2.27374991
WM_320,10/31/2018 10:53,9.566359325
WM_20928,4/29/2019 6:03,1.4774631
WM_29437,7/2/2019 10:43,4.326127606
WM_1189,11/9/2018 9:33,3.791131432
WM_23978,5/21/2019 11:53,5.205726111
WM_14303,2/19/2019 8:23,6.105105121
WM_28743,6/27/2019 9:33,3.420010917
WM_6629,12/24/2018 18:13,9.0973544
WM_1190,11/9/2018 9:43,3.7208943
WM_19409,4/7/2019 19:53,4.931799832
WM_2900,11/25/2018 3:23,8.417216233
WM_15285,2/27/2019 1:33,8.07498957
WM_11722,1/31/2019 14:23,9.948449475
WM_3656,11/30/2018 18:43,3.258986567
WM_30428,7/9/2019 15:13,7.5345446
WM_18119,3/24/2019 18:23,3.121105394
WM_23958,5/21/2019 8:33,4.988968263
WM_38101,9/6/2019 19:33,7.266036637
WM_11774,1/31/2019 23:43,8.320416239
WM_11044,1/25/2019 14:13,16.83450915
WM_5563,12/16/2018 18:13,4.671499789
WM_2591,11/22/2018 23:03,5.38201481
WM_37322,9/1/2019 9:43,3.584906816
WM_2718,11/23/2018 20:53,3.469623359
WM_3884,12/2/2018 14:33,4.508255317
WM_27131,6/15/2019 15:13,4.467410316
WM_27232,6/16/2019 8:33,4.160410856
WM_31064,7/14/2019 3:43,6.855347095
WM_36601,8/25/2019 8:43,2.61182987
WM_17191,3/17/2019 20:43,3.373269845
WM_26569,6/11/2019 10:53,3.4901104
WM_22908,5/14/2019 0:23,4.78792486
WM_28737,6/27/2019 8:33,3.314560933
WM_21113,4/30/2019 12:53,2.27045492
WM_9792,1/16/2019 6:03,7.577649605
WM_8539,1/7/2019 6:43,7.124949815
WM_8376,1/6/2019 2:13,15.72915907
WM_11952,2/2/2019 5:43,10.3559795
WM_11429,1/29/2019 12:43,12.84371611
WM_13952,2/16/2019 18:13,9.08686939
WM_28150,6/23/2019 2:53,7.20359979
WM_39307,9/15/2019 17:03,5.006005084
WM_21251,5/1/2019 12:03,6.130529296
WM_36459,8/24/2019 8:53,2.82309985
WM_26902,6/14/2019 0:13,7.917238628
WM_33640,8/4/2019 0:03,9.38356444
WM_14055,2/17/2019 12:53,8.560931132
WM_30417,7/9/2019 13:23,4.02949491
WM_33192,7/31/2019 19:33,6.369505105
WM_396,10/31/2018 23:43,3.921633217
WM_33321,8/1/2019 17:43,1.08686993
WM_33190,7/31/2019 19:13,6.301770388
WM_24055,5/22/2019 0:43,4.228647242
WM_10379,1/20/2019 13:43,10.49842058
WM_31004,7/13/2019 17:13,4.389460917
WM_26334,6/9/2019 19:13,6.386019745
WM_36640,8/25/2019 15:23,2.310217506
WM_11644,1/31/2019 1:03,8.945269976
WM_22723,5/12/2019 17:23,4.948776265
WM_37197,8/31/2019 12:53,3.840052505
WM_4977,12/10/2018 13:03,7.431106063
WM_31071,7/14/2019 4:53,5.398899862
WM_17089,3/15/2019 15:03,2.58712989
WM_7422,12/30/2018 8:33,6.130529296
WM_17152,3/17/2019 14:13,4.47144491
WM_27567,6/18/2019 18:43,5.089368263
WM_13662,2/14/2019 13:03,8.292289555
WM_35074,8/14/2019 3:23,7.6001447
WM_21522,5/4/2019 3:23,3.048226184
WM_32581,7/27/2019 0:23,8.68792451
WM_2794,11/24/2018 9:43,8.792310583
WM_7979,1/3/2019 6:13,7.243087894
WM_39731,9/18/2019 15:53,6.848752284
WM_14499,2/20/2019 21:03,6.2545219
WM_13486,2/13/2019 6:53,3.728820911
WM_7663,1/1/2019 0:53,11.79481443
WM_10145,1/18/2019 21:53,10.88354944
WM_39339,9/15/2019 22:33,9.472151671
WM_31380,7/16/2019 9:13,4.424705084
WM_27848,6/20/2019 22:23,7.200899847
WM_40245,9/22/2019 23:43,8.572138356
WM_21129,4/30/2019 15:33,2.588960972
WM_21456,5/3/2019 0:23,1.365877715
WM_9501,1/14/2019 2:03,6.87798865
WM_663,11/5/2018 4:13,5.712670447
WM_37543,9/2/2019 22:33,7.637434765
WM_13716,2/14/2019 22:23,5.988620837
WM_6281,12/22/2018 0:53,9.01350435
WM_18751,3/30/2019 18:53,2.119999838
WM_33327,8/1/2019 18:43,2.633549883
WM_9849,1/16/2019 16:03,8.88547948
WM_3791,12/1/2018 17:53,5.41344978
WM_13339,2/12/2019 4:33,9.586334275
WM_2007,11/15/2018 11:03,2.48103988
WM_5467,12/16/2018 1:03,7.382268153
WM_16275,3/7/2019 19:33,6.678114805
WM_8401,1/6/2019 6:53,5.952514835
WM_18631,3/28/2019 12:53,3.58891989
WM_31956,7/20/2019 11:53,2.850749775
WM_35503,8/17/2019 16:43,4.869568274
WM_14680,2/22/2019 3:33,10.15597431
WM_15318,2/27/2019 7:03,9.982379295
WM_13929,2/16/2019 14:23,9.222014375
WM_34139,8/7/2019 13:13,5.3513598
WM_20218,4/22/2019 19:43,4.938829815
WM_38687,9/11/2019 1:43,6.719683083
WM_22375,5/10/2019 3:33,2.05995989
WM_24002,5/21/2019 15:53,4.299326116
WM_3375,11/28/2018 14:03,4.41366973
WM_18993,4/4/2019 16:53,1.651026242
WM_38079,9/6/2019 15:53,4.348949867
WM_9447,1/13/2019 16:43,6.435659865
WM_32200,7/22/2019 6:13,6.171849883
WM_16130,3/6/2019 18:53,8.13655451
WM_38697,9/11/2019 3:23,3.50461484
WM_33721,8/4/2019 13:53,6.803694553
WM_12946,2/9/2019 6:23,6.095760972
WM_35242,8/15/2019 7:23,6.616936595
WM_18613,3/28/2019 9:13,1.928854875
WM_14206,2/18/2019 15:33,5.966988706
WM_24616,5/26/2019 2:23,4.632529775
WM_29453,7/2/2019 13:33,3.962879815
WM_24006,5/21/2019 16:33,4.45693487
WM_26918,6/14/2019 2:53,4.565005074
WM_34830,8/12/2019 10:43,2.468447232
WM_18500,3/27/2019 13:53,2.577982294
WM_35623,8/18/2019 12:43,2.846864865
WM_7860,1/2/2019 10:23,10.34596943
WM_19972,4/19/2019 6:13,4.855805665
WM_31383,7/16/2019 9:43,3.950189815
WM_39880,9/19/2019 16:43,6.438499705
WM_30661,7/11/2019 7:23,5.986773479
WM_30392,7/9/2019 9:13,3.464472056
WM_26708,6/12/2019 11:33,5.715063016
WM_29615,7/3/2019 17:13,6.130529296
WM_38652,9/10/2019 19:53,5.255647142
WM_26216,6/8/2019 22:43,6.090727611
WM_32063,7/21/2019 6:53,4.718054805
WM_26762,6/12/2019 20:53,6.213774845
WM_2411,11/21/2018 15:23,9.340383474
WM_33356,8/1/2019 23:43,6.891394605
WM_464,11/1/2018 11:03,6.962383905
WM_10860,1/24/2019 7:13,11.92363947
WM_11893,2/1/2019 19:53,10.19904916
WM_10576,1/22/2019 5:13,7.552668168
WM_23925,5/21/2019 3:03,7.178320858
WM_32049,7/21/2019 4:13,7.306741779
WM_27007,6/14/2019 17:43,6.071499833
WM_10935,1/24/2019 19:43,9.16575436
WM_36286,8/23/2019 3:33,7.498932989
WM_22069,5/7/2019 22:53,5.636973574
WM_12838,2/8/2019 12:03,6.130529296
WM_23122,5/15/2019 12:23,5.051570388
WM_25993,6/7/2019 5:03,4.026316522
WM_7240,12/29/2018 2:03,8.87570431
WM_4838,12/9/2018 12:23,9.133225711
WM_19442,4/8/2019 1:43,6.068684865
WM_27662,6/19/2019 14:43,3.02889988
WM_13270,2/11/2019 16:33,5.67788987
WM_22527,5/11/2019 6:53,3.09783486
WM_26482,6/10/2019 20:03,7.760599584
WM_8963,1/10/2019 7:13,5.443752735
WM_10104,1/18/2019 14:43,13.9076994
WM_6176,12/21/2018 3:03,11.49161953
WM_18848,4/3/2019 1:03,3.805335088
WM_39696,9/18/2019 10:03,2.83375987
WM_6965,12/27/2018 2:53,9.2504043
WM_6591,12/24/2018 11:53,12.12837455
WM_19398,4/7/2019 18:03,3.430883206
WM_22795,5/13/2019 5:33,1.351805216
WM_10640,1/22/2019 16:53,11.94945943
WM_28045,6/22/2019 9:03,3.270160967
WM_27340,6/17/2019 3:33,6.302210284
WM_6568,12/24/2018 7:43,9.45875456
WM_24334,5/23/2019 23:53,5.595636705
WM_26147,6/8/2019 10:53,4.51946484
WM_16837,3/13/2019 16:33,2.14865488
WM_27547,6/18/2019 15:23,4.943329253
WM_38109,9/6/2019 20:53,7.692449675
WM_30917,7/13/2019 2:23,7.261033044
WM_11894,2/1/2019 20:03,10.08444316
WM_6044,12/20/2018 5:03,8.89237964
WM_12047,2/2/2019 22:03,10.62723084
WM_15465,2/28/2019 8:23,8.372824615
WM_33809,8/5/2019 4:43,7.072768211
WM_2492,11/22/2018 5:53,6.431639745
WM_1326,11/10/2018 13:03,4.22825483
WM_39770,9/18/2019 22:23,8.712544555
WM_17344,3/18/2019 23:43,4.641594568
WM_19157,4/5/2019 21:03,5.239274745
WM_36291,8/23/2019 4:23,5.345064765
WM_27976,6/21/2019 20:13,6.4682776
WM_333,10/31/2018 13:03,7.81229963
WM_882,11/6/2018 21:13,6.08696479
WM_36944,8/27/2019 18:23,2.226839925
WM_18877,4/3/2019 13:23,2.566915695
WM_11438,1/29/2019 14:13,6.26423974
WM_33002,7/30/2019 11:23,3.276247258
WM_21978,5/7/2019 7:43,2.475934885
WM_9158,1/11/2019 16:13,3.64817981
WM_27797,6/20/2019 13:53,3.241504885
WM_16429,3/8/2019 22:13,6.175927694
WM_8174,1/4/2019 16:33,6.2981049
WM_25902,6/6/2019 12:43,4.572482194
WM_16965,3/14/2019 15:33,3.260188071
WM_32995,7/30/2019 10:13,2.47152987
WM_16776,3/13/2019 5:13,7.198310939
WM_21474,5/3/2019 3:23,1.466799956
WM_10411,1/20/2019 19:03,10.06621934
WM_32468,7/24/2019 3:13,5.8759054
WM_1499,11/11/2018 18:33,3.676516478
WM_25047,5/30/2019 1:03,5.306316439
WM_17079,3/15/2019 12:23,6.884483067
WM_33571,8/3/2019 12:23,4.9290472
WM_37620,9/3/2019 11:23,2.255235218
WM_30710,7/11/2019 15:33,2.997341942
WM_21881,5/6/2019 15:33,4.785678679
WM_36240,8/22/2019 19:53,5.557905724
WM_33652,8/4/2019 2:03,8.73169939
WM_10854,1/24/2019 6:13,13.51414945
WM_157,10/29/2018 23:43,6.26928983
WM_19797,4/17/2019 5:33,2.677179885
WM_32231,7/22/2019 11:23,3.53184482
WM_19155,4/5/2019 20:43,4.656469815
WM_1391,11/11/2018 0:33,5.626422056
WM_6086,12/20/2018 12:03,11.76031958
WM_39284,9/15/2019 13:13,4.550499805
WM_20420,4/25/2019 14:53,6.3088899
WM_36619,8/25/2019 11:53,3.441389815
WM_20584,4/26/2019 20:43,6.673194616
WM_19474,4/8/2019 8:03,3.426010358
WM_25448,6/2/2019 10:23,4.350638672
WM_22992,5/14/2019 14:33,5.695568289
WM_34693,8/11/2019 11:33,4.29123993
WM_1048,11/8/2018 5:53,1.694434915
WM_3918,12/2/2018 20:13,4.204729835
WM_36525,8/24/2019 19:53,6.190099776
WM_12211,2/4/2019 1:33,12.49326963
WM_28005,6/22/2019 1:13,6.406731337
WM_9174,1/11/2019 18:53,3.746911676
WM_15674,3/1/2019 19:23,11.48149948
WM_29974,7/6/2019 6:53,4.431164785
WM_22818,5/13/2019 9:23,2.731344845
WM_1134,11/8/2018 20:53,6.207652347
WM_30079,7/7/2019 0:33,4.82541981
WM_13134,2/10/2019 16:03,6.45461487
WM_10744,1/23/2019 11:13,11.65219951
WM_37585,9/3/2019 5:33,4.627162958
WM_10490,1/21/2019 8:13,6.924573516
WM_21724,5/5/2019 13:13,4.461672072
WM_24850,5/28/2019 13:13,8.301727261
WM_39027,9/13/2019 18:13,4.339552458
WM_20555,4/26/2019 15:53,3.303988739
WM_34508,8/10/2019 4:03,4.377184855
WM_23501,5/18/2019 3:33,5.480024875
WM_34545,8/10/2019 10:23,2.83375987
WM_32213,7/22/2019 8:23,4.02590489
WM_23104,5/15/2019 9:23,3.100944278
WM_8469,1/6/2019 18:33,8.78428443
WM_13071,2/10/2019 4:13,7.73343459
WM_10009,1/17/2019 22:33,7.20093535
WM_18483,3/27/2019 11:03,1.88364494
WM_16382,3/8/2019 14:13,6.593605461
WM_28491,6/25/2019 14:03,6.585794172
WM_24054,5/22/2019 0:33,4.763288811
WM_8560,1/7/2019 10:13,7.368147016
WM_15697,3/1/2019 23:23,7.555447047
WM_10850,1/24/2019 5:33,11.4950344
WM_8698,1/8/2019 9:53,7.435541874
WM_39587,9/17/2019 15:53,7.112452432
WM_13139,2/10/2019 16:53,5.15801481
WM_19686,4/15/2019 17:43,3.110549855
WM_27183,6/16/2019 0:03,6.471699833
WM_23447,5/17/2019 18:33,4.920626079
WM_26834,6/13/2019 9:43,2.72065488
WM_19743,4/16/2019 20:33,2.561446935
WM_40035,9/21/2019 12:43,5.191194715
WM_13409,2/12/2019 17:53,6.454388772
WM_7828,1/2/2019 5:03,8.15284454
WM_21315,5/1/2019 22:43,4.96552974
WM_1985,11/15/2018 7:23,5.68585981
WM_3326,11/28/2018 5:43,6.36521475
WM_24199,5/23/2019 0:53,5.30342205
WM_1546,11/12/2018 3:33,2.34835491
WM_10181,1/19/2019 4:03,8.9686442
WM_17840,3/22/2019 15:33,1.926005163
WM_22243,5/9/2019 4:23,2.265976294
WM_32952,7/30/2019 2:23,7.06508978
WM_20452,4/25/2019 20:13,5.273360878
WM_29540,7/3/2019 4:13,4.100360989
WM_38640,9/10/2019 17:53,3.086209875
WM_8435,1/6/2019 12:43,12.1795445
WM_36787,8/26/2019 16:13,2.2589799
WM_4873,12/9/2018 18:13,6.03680485
WM_8642,1/8/2019 0:13,6.700555306
WM_13771,2/15/2019 11:23,8.613969947
WM_7175,12/28/2018 15:13,11.36229945
WM_8281,1/5/2019 10:23,8.189819595
WM_34801,8/12/2019 5:53,3.33865987
WM_38420,9/9/2019 0:43,7.424941842
WM_32628,7/27/2019 8:33,6.442794547
WM_12304,2/4/2019 17:23,8.161264265
WM_37240,8/31/2019 20:03,8.32150441
WM_32457,7/24/2019 1:23,4.10810977
WM_35782,8/19/2019 15:23,2.935884089
WM_2811,11/24/2018 12:33,7.64748466
WM_13194,2/11/2019 2:03,6.889587953
WM_35211,8/15/2019 2:13,9.06461935
WM_5514,12/16/2018 10:03,6.23909984
WM_10533,1/21/2019 16:03,10.4764743
WM_5503,12/16/2018 8:03,6.202155428
WM_28880,6/28/2019 10:13,3.05196988
WM_9735,1/15/2019 20:03,6.90886635
WM_37007,8/28/2019 4:53,3.11100989
WM_14033,2/17/2019 9:13,5.81289483
WM_6533,12/24/2018 1:23,10.47389939
WM_32229,7/22/2019 11:03,3.610776271
WM_37621,9/3/2019 11:33,2.550469905
WM_12669,2/7/2019 6:53,6.825239665
WM_18783,3/31/2019 15:43,3.449794595
WM_23628,5/19/2019 1:23,5.020827628
WM_12429,2/5/2019 14:13,7.953788589
WM_75,10/29/2018 9:33,10.28691423
WM_30827,7/12/2019 11:23,6.836799879
WM_16145,3/6/2019 21:53,9.030127078
WM_11812,2/1/2019 6:03,7.78769255
WM_15603,3/1/2019 7:23,8.370771683
WM_35138,8/14/2019 14:03,7.29692975
WM_19639,4/15/2019 8:33,2.815731437
WM_6763,12/25/2018 16:33,12.3061946
WM_30742,7/11/2019 20:53,8.21849957
WM_16246,3/7/2019 14:43,8.239568158
WM_31411,7/16/2019 14:23,7.917238628
WM_10711,1/23/2019 5:43,9.053954475
WM_29992,7/6/2019 9:53,3.807054309
WM_15407,2/27/2019 22:43,10.41734947
WM_36425,8/24/2019 3:13,6.130529296
WM_26827,6/13/2019 8:33,4.597439835
WM_7325,12/29/2018 16:13,13.34748447
WM_18055,3/24/2019 7:13,4.7309109
WM_12323,2/4/2019 20:33,11.51875952
WM_37065,8/28/2019 14:33,2.59390989
WM_17400,3/19/2019 10:03,1.431599944
WM_21748,5/5/2019 17:13,2.782122078
WM_7803,1/2/2019 0:53,10.37183059
WM_35964,8/20/2019 21:43,6.513474755
WM_25887,6/6/2019 10:13,3.928169835
WM_36430,8/24/2019 4:03,5.47002985
WM_12,10/28/2018 22:53,1.936477694
WM_3730,12/1/2018 7:43,5.518284855
WM_31766,7/19/2019 3:23,4.224819805
WM_28323,6/24/2019 9:13,5.175084
WM_20140,4/22/2019 6:43,5.028131447
WM_25888,6/6/2019 10:23,3.203826205
WM_1571,11/12/2018 7:43,2.807439875
WM_34940,8/13/2019 5:03,2.27374991
WM_38679,9/11/2019 0:23,6.149784042
WM_36163,8/22/2019 7:03,5.938729875
WM_24094,5/22/2019 7:13,3.681941916
WM_9763,1/16/2019 1:03,9.738038222
WM_3029,11/26/2018 3:33,7.39894981
WM_27637,6/19/2019 7:03,5.345976329
WM_6009,12/19/2018 23:13,10.8914196
WM_7525,12/31/2018 1:43,10.29620925
WM_11962,2/2/2019 7:23,9.886259205
WM_11062,1/25/2019 17:13,11.58507167
WM_35629,8/18/2019 13:43,3.99379981
WM_28515,6/25/2019 18:13,6.76424986
WM_19716,4/16/2019 13:53,5.937320863
WM_873,11/6/2018 17:43,4.672959875
WM_20315,4/24/2019 21:23,5.453110316
WM_24866,5/28/2019 16:13,8.767409889
WM_36897,8/27/2019 10:33,4.027799859
WM_31148,7/14/2019 17:53,5.324879805
WM_13243,2/11/2019 12:03,8.545864265
WM_28440,6/25/2019 5:13,6.070726163
WM_27201,6/16/2019 3:03,6.120249735
WM_34390,8/9/2019 7:53,3.945147195
WM_38759,9/11/2019 13:43,3.019041053
WM_9975,1/17/2019 14:03,10.15597431
WM_34822,8/12/2019 9:23,2.852666533
WM_4332,12/5/2018 19:13,7.52017976
WM_25355,6/1/2019 14:33,4.938773479
WM_5318,12/14/2018 23:33,9.02964936
WM_20257,4/23/2019 2:13,2.963952818
WM_10112,1/18/2019 16:03,9.7770742
WM_11411,1/29/2019 9:43,9.5895544
WM_18514,3/27/2019 16:23,6.816399872
WM_25176,5/31/2019 4:43,3.049183194
WM_9495,1/14/2019 0:43,8.04728468
WM_4901,12/10/2018 0:23,8.501285233
WM_12892,2/8/2019 21:03,3.726724795
WM_753,11/5/2018 21:03,2.45777985
WM_16621,3/11/2019 23:03,1.880749883
